cards,sum
SS8 HH10 HH5,23
CC3 DQ10 DK10,23
DK10 DD4 HH9,23
CK10 HK10 SS3,23
HH10 CC7 HH6,23
SS5 HH8 SS10,23
CJ10 SS3 HH10,23
CC10 SS8 CC5,23
SK10 CC3 HK10,23
CC5 CC9 HH9,23
SS5 CQ10 SS8,23
SS9 HH7 CC7,23
HH3 HK10 HH10,23
HH7 CC9 CC7,23
HQ10 DD5 HH8,23
DD8 HH6 DD9,23
SS5 SS9 HH9,23
DD4 CQ10 DD9,23
HH6 HK10 DD7,23
CC6 CK10 HH7,23
CC4 SS10 CC9,23
DD3 DD10 SK10,23
SQ10 HQ10 SS3,23
SJ10 DD5 HH8,23
SS9 SS9 CC5,23
SS6 HH7 DJ10,23
DD3 DQ10 SK10,23
DD3 HH10 CK10,23
CC8 CJ10 CC5,23
HH9 HH7 DD7,23
CJ10 DD3 DK10,23
SQ10 CC9 DD4,23
CC3 CC10 CQ10,23
DD9 CC4 SQ10,23
DJ10 SS6 DD7,23
SS7 DD10 CC6,23
HH9 DD8 HH6,23
CC4 CC9 HQ10,23
DD3 SQ10 SK10,23
DD10 DD7 HH6,23
CJ10 SK10 SS3,23
HK10 DD3 SK10,23
CC3 CJ10 SQ10,23
HH6 HJ10 HH7,23
HH6 SQ10 SS7,23
SS3 CJ10 HK10,23
CJ10 CJ10 DD3,23
SS4 HK10 CC9,23
CC6 DD8 HH9,23
HH10 CC9 HH4,23
SS3 HJ10 SJ10,23
HQ10 DD10 HH3,23
DD7 HH9 SS7,23
HH3 SK10 SJ10,23
DK10 DD10 DD3,23
DJ10 CC6 SS7,23
SS8 DD5 HK10,23
SS8 DD5 CQ10,23
SS8 DK10 SS5,23
CC3 SJ10 SJ10,23
DD3 HK10 SK10,23
SS5 CC8 SS10,23
HH9 CC10 SS4,23
SS9 HH4 CJ10,23
CC4 SK10 CC9,23
HH7 DD6 SS10,23
CK10 HJ10 DD3,23
DD8 CC5 SJ10,23
HH10 SS3 SK10,23
HK10 CC9 SS4,23
SS6 DK10 SS7,23
SS4 HJ10 SS9,23
HH3 CK10 SS10,23
DD9 DJ10 DD4,23
HH6 SS7 CK10,23
HH6 CC7 SJ10,23
SS4 CC10 CC9,23
SS10 CC5 SS8,23
SS5 HH8 HQ10,23
DD6 SK10 SS7,23
HH7 HK10 CC6,23
HH3 HH10 SJ10,23
DD10 SS5 HH8,23
HH9 DD4 HH10,23
DQ10 DD3 SQ10,23
CC9 HK10 CC4,23
HH5 HH8 SS10,23
HJ10 DD3 SJ10,23
CC10 DJ10 DD3,23
CK10 HH10 SS3,23
SS4 CC9 DD10,23
CC10 CC3 SS10,23
HH3 CC10 SS10,23
SS10 SS3 HJ10,23
DD6 HH8 DD9,23
SS9 HH8 CC6,23
HH3 CC10 DJ10,23
SS7 DD9 SS7,23
HH8 DD10 SS5,23
DJ10 HK10 HH3,23
CC10 CC10 SS3,23
CC8 HH5 DJ10,23
CQ10 DD3 CK10,23
CC6 CC7 CQ10,23
DD3 DQ10 CQ10,23
SS9 SS6 HH8,23
SS7 HH6 CJ10,23
DJ10 CQ10 DD3,23
HH3 DJ10 CJ10,23
DD8 DD7 DD8,23
SS6 SS8 SS9,23
HH8 SS5 SQ10,23
DQ10 HH6 HH7,23
SS9 DD7 DD7,23
SS6 CK10 HH7,23
CC3 DQ10 SK10,23
CK10 SS3 HQ10,23
CJ10 HH8 HH5,23
CC5 DJ10 DD8,23
DD8 DD8 SS7,23
HH8 HJ10 DD5,23
HK10 HK10 DD3,23
HH10 DD5 DD8,23
CQ10 SS4 HH9,23
DD8 SS7 HH8,23
DD5 DK10 CC8,23
HK10 CC6 SS7,23
SJ10 HJ10 CC3,23
HJ10 DD6 CC7,23
DD10 HH5 SS8,23
CC5 DQ10 DD8,23
HH9 DD6 HH8,23
DD8 CC5 DQ10,23
SQ10 HH9 CC4,23
CC10 SQ10 CC3,23
DD10 HH3 HH10,23
DD9 SK10 DD4,23
HK10 SS3 DD10,23
SS6 DJ10 CC7,23
DD9 DK10 SS4,23
DD9 SS5 HH9,23
CC3 HH10 SJ10,23
DQ10 SS3 SJ10,23
HH10 DD3 HJ10,23
CC10 DD7 SS6,23
HH9 DD4 HQ10,23
HK10 CQ10 HH3,23
CJ10 SQ10 SS3,23
CQ10 DD9 CC4,23
HH10 HQ10 SS3,23
CK10 SQ10 SS3,23
DQ10 DD3 SS10,23
SS9 CC4 HH10,23
DJ10 DQ10 HH3,23
DJ10 HJ10 CC3,23
HJ10 HH10 DD3,23
SK10 DK10 DD3,23
CJ10 DD7 DD6,23
CC8 HH7 DD8,23
SS6 HH7 HQ10,23
CK10 HH5 DD8,23
HH7 SS6 CJ10,23
SS10 SS5 SS8,23
CC6 CC7 CK10,23
DD3 HQ10 HJ10,23
HH9 HH5 CC9,23
HH10 SS3 DK10,23
CJ10 CJ10 HH3,23
HK10 SQ10 SS3,23
SS5 DD8 HH10,23
SS5 HK10 SS8,23
SJ10 HH4 CC9,23
CC10 HH3 HK10,23
DD5 SK10 HH8,23
HH3 DJ10 HQ10,23
CC4 SQ10 HH9,23
CQ10 SS9 CC4,23
SQ10 HH5 SS8,23
HH9 SQ10 CC4,23
HH10 SS3 CC10,23
SS4 DD9 CJ10,23
DK10 SS7 SS6,23
SS7 CC10 CC6,23
DK10 HH10 DD3,23
HH3 CJ10 DQ10,23
SS10 SQ10 CC3,23
CC5 CC10 DD8,23
DD3 SS10 DK10,23
SS3 HQ10 CJ10,23
HH10 HH7 DD6,23
HH10 HJ10 DD3,23
DD6 CQ10 SS7,23
HH3 CC10 SQ10,23
CC7 SS8 HH8,23
DJ10 SS4 DD9,23
DD7 HH6 DJ10,23
DD3 DK10 CJ10,23
DK10 CJ10 HH3,23
DD6 SS7 HJ10,23
DD9 CC4 CQ10,23
DD6 DK10 HH7,23
HH7 HQ10 SS6,23
DD8 SS5 CQ10,23
HH4 HH9 HK10,23
SS8 CC9 CC6,23
SQ10 CC3 HJ10,23
DK10 CC6 CC7,23
HH7 DD8 DD8,23
DD10 DD3 HH10,23
HH8 HH7 DD8,23
HH10 DD10 DD3,23
HH6 SS8 DD9,23
CJ10 CC8 HH5,23
HH10 DD4 HH9,23
SJ10 HH3 DQ10,23
CK10 SS3 CC10,23
HJ10 SS3 DK10,23
DD9 CC7 CC7,23
SS9 SJ10 SS4,23
CC5 DD8 HJ10,23
DJ10 HQ10 DD3,23
HJ10 CC3 HK10,23
HH6 CJ10 SS7,23
SS6 HH7 HH10,23
SS5 DK10 HH8,23
HH3 DK10 DD10,23
CC9 DD8 CC6,23
HQ10 SS7 CC6,23
DD3 HQ10 CJ10,23
CQ10 HH4 HH9,23
HH7 HK10 HH6,23
HQ10 CC3 HQ10,23
CC8 CC5 CK10,23
HH4 DD9 CQ10,23
DD10 HH6 CC7,23
HH5 SQ10 HH8,23
CK10 HQ10 CC3,23
CC8 HH5 DJ10,23
HH5 SS8 SQ10,23
SJ10 HH3 HH10,23
CC9 DQ10 CC4,23
DK10 CC3 CJ10,23
SS9 CC5 DD9,23
CC7 DD6 CJ10,23
SS9 DD7 SS7,23
HQ10 HJ10 HH3,23
HH8 HH10 DD5,23
CC6 DD7 CJ10,23
SS10 HJ10 CC3,23
CC7 DD9 CC7,23
DK10 DD9 CC4,23
SJ10 HH3 HK10,23
DD6 CC9 SS8,23
CC9 CC5 DD9,23
HJ10 DD4 DD9,23
SQ10 DD8 CC5,23
HH10 HH9 HH4,23
SS4 DD9 SK10,23
HJ10 DD3 HQ10,23
CC9 SS7 HH7,23
DD9 SS9 HH5,23
SS8 DD5 HK10,23
HH3 DQ10 DJ10,23
HQ10 CC10 CC3,23
SS5 DD8 SK10,23
SK10 SS3 SK10,23
HH7 CC6 DK10,23
HJ10 DD7 SS6,23
SQ10 SS4 SS9,23
DJ10 CC5 DD8,23
SS9 SS5 CC9,23
CQ10 DD3 HQ10,23
DD3 SQ10 HJ10,23
CC9 CC5 SS9,23
HH7 SS6 HH10,23
CC8 HH5 CK10,23
SS4 DD10 CC9,23
HQ10 HH3 CQ10,23
SS3 DK10 HJ10,23
SS10 CC9 CC4,23
DK10 SS4 SS9,23
HJ10 SS5 SS8,23
CK10 DD6 DD7,23
DD9 CC4 SK10,23
DD4 CQ10 CC9,23
CC9 SS4 SJ10,23
CC6 SK10 SS7,23
CQ10 CC3 CC10,23
DJ10 DD3 HJ10,23
CC9 CQ10 HH4,23
CC4 SS10 HH9,23
CC9 DD4 CK10,23
CC4 HH9 CJ10,23
CC4 CJ10 HH9,23
DD10 DD4 CC9,23
DD8 SJ10 HH5,23
SQ10 CC7 HH6,23
HH3 DD10 CJ10,23
HH3 HQ10 SK10,23
CC10 DD3 CQ10,23
CC8 CC9 SS6,23
SS5 CK10 SS8,23
HK10 SS3 HK10,23
CC3 SS10 CC10,23
DD9 DQ10 HH4,23
HK10 DD5 SS8,23
HQ10 HH3 SK10,23
DD8 CC9 CC6,23
HK10 CC3 SS10,23
DD9 CC4 DK10,23
SQ10 CC7 DD6,23
DD3 DQ10 HJ10,23
HK10 HJ10 SS3,23
HH10 CC7 SS6,23
CJ10 SS4 DD9,23
CC8 DD5 DQ10,23
HH5 CC8 HK10,23
SS4 CC9 DD10,23
CQ10 DD9 CC4,23
DD3 DJ10 DJ10,23
CC10 SS3 HJ10,23
HJ10 SS7 DD6,23
HK10 CC9 SS4,23
DD10 HH5 CC8,23
DD7 HH7 CC9,23
DD3 CC10 HK10,23
CQ10 HJ10 DD3,23
SK10 HH3 DD10,23
DD6 CJ10 SS7,23
CJ10 CC10 SS3,23
SK10 CC6 DD7,23
CC10 DD7 SS6,23
HH4 DD9 CQ10,23
HJ10 HJ10 SS3,23
HQ10 CC7 CC6,23
HK10 CC8 SS5,23
CJ10 DD3 HQ10,23
CJ10 SS3 DD10,23
CJ10 HQ10 SS3,23
DD3 HH10 SK10,23
CC7 DD6 DK10,23
HH3 SK10 DD10,23
CC4 CC9 SJ10,23
DD6 CC8 HH9,23
DJ10 SS8 CC5,23
HH3 HJ10 SQ10,23
SS3 SS10 HH10,23
DD6 CJ10 SS7,23
CC7 CC10 SS6,23
CC4 HH10 HH9,23
DD8 HK10 CC5,23
DD3 DQ10 CQ10,23
HH9 DD5 DD9,23
HJ10 CC3 CJ10,23
SS6 DD7 HH10,23
DJ10 SS9 CC4,23
CC5 DD8 SJ10,23
HQ10 CK10 SS3,23
CJ10 DD6 DD7,23
SQ10 SQ10 DD3,23
SQ10 SS6 HH7,23
CC9 CQ10 HH4,23
HQ10 DQ10 SS3,23
HH3 DQ10 CJ10,23
SS10 HH3 SQ10,23
CC9 HH6 DD8,23
SS9 SJ10 CC4,23
SS5 SQ10 DD8,23
DD7 DD6 HQ10,23
CC7 HH6 CJ10,23
CC5 SK10 SS8,23
DD6 DQ10 HH7,23
SK10 SS6 DD7,23
DD7 CC9 SS7,23
CC9 CC4 CJ10,23
DD3 SS10 CJ10,23
SS4 DD9 DD10,23
DD3 HH10 DK10,23
HJ10 DD6 SS7,23
HK10 SJ10 DD3,23
CK10 HJ10 SS3,23
SS6 HJ10 HH7,23
HQ10 DK10 HH3,23
SS6 HH8 DD9,23
DD7 HH9 DD7,23
SS10 DD5 CC8,23
CC10 SS6 HH7,23
CC9 HH5 DD9,23
CC3 SK10 CK10,23
CJ10 SS6 DD7,23
HQ10 DD10 DD3,23
DQ10 CC3 HQ10,23
HH10 HH9 SS4,23
SS5 SJ10 SS8,23
DD7 SS10 DD6,23
DD7 HQ10 DD6,23
DK10 DD5 CC8,23
CC9 HQ10 SS4,23
SS8 HQ10 DD5,23
SK10 HH10 CC3,23
DD3 DK10 SQ10,23
CC3 SS10 SJ10,23
SS3 HK10 HJ10,23
DD7 DK10 DD6,23
SS3 HQ10 DJ10,23
HH8 HJ10 DD5,23
HQ10 HH6 HH7,23
DD7 DQ10 CC6,23
HH7 DD7 DD9,23
HK10 DD10 DD3,23
HH7 CC6 HQ10,23
DQ10 SS7 SS6,23
HH5 CJ10 CC8,23
DK10 SS10 DD3,23
DJ10 SS9 SS4,23
SS3 CK10 CK10,23
SS6 DD9 SS8,23
HH10 DD3 CK10,23
SS3 DK10 SQ10,23
DD6 DK10 CC7,23
CC7 CC9 SS7,23
HH5 DK10 CC8,23
HH6 SS7 DJ10,23
SQ10 CC9 DD4,23
SS4 CK10 HH9,23
SS8 HH6 HH9,23
SQ10 CC6 SS7,23
SS10 SJ10 SS3,23
SK10 HH3 SQ10,23
HH9 CC4 HK10,23
CC10 SS3 CK10,23
HH9 SS4 SS10,23
SJ10 HH4 DD9,23
DD7 SJ10 HH6,23
SS4 HH9 HH10,23
DD4 DK10 DD9,23
SS8 DD8 SS7,23
HH9 DD4 HJ10,23
SS3 DQ10 HQ10,23
SS6 CK10 HH7,23
CJ10 HK10 SS3,23
DD8 DK10 CC5,23
HH3 CK10 SK10,23
DD9 CC9 SS5,23
SJ10 CC5 SS8,23
DD6 SK10 DD7,23
SJ10 SJ10 HH3,23
HH9 SK10 HH4,23
HH8 DK10 HH5,23
DD6 CC9 CC8,23
SJ10 SS8 DD5,23
SS9 CC5 SS9,23
HH10 CC3 HH10,23
SS6 DQ10 SS7,23
DQ10 SS3 HK10,23
SS9 SS6 SS8,23
CK10 HH9 DD4,23
HQ10 CC7 DD6,23
DQ10 HH3 SK10,23
SJ10 SJ10 DD3,23
HH7 SS8 SS8,23
SQ10 SQ10 SS3,23
DD10 DD6 HH7,23
DD10 CC10 DD3,23
CC9 DD7 SS7,23
DD9 DD10 CC4,23
SS7 DD6 CJ10,23
CC9 SS4 CJ10,23
SS4 SK10 DD9,23
SS6 SQ10 SS7,23
SS8 CJ10 SS5,23
DD8 SS7 SS8,23
CQ10 DD3 SS10,23
CC3 DQ10 HJ10,23
HJ10 DD3 SK10,23
CJ10 DD3 HJ10,23
SJ10 CC10 DD3,23
SS10 SJ10 HH3,23
SS8 SJ10 HH5,23
DD8 DD8 HH7,23
CC7 CC8 DD8,23
HH8 SS8 DD7,23
CK10 SQ10 SS3,23
CJ10 HH3 CJ10,23
DD5 CC8 HJ10,23
CC3 HK10 DK10,23
HQ10 CC10 HH3,23
HH7 CC6 CK10,23
DD6 CC7 CQ10,23
HH7 DK10 HH6,23
HH3 DJ10 SK10,23
SQ10 CK10 SS3,23
CC6 SS7 SQ10,23
SS8 DJ10 HH5,23
HH10 HJ10 HH3,23
DK10 SS3 SQ10,23
CC9 DD7 HH7,23
DD6 CJ10 CC7,23
CJ10 DD6 SS7,23
HK10 CK10 HH3,23
HQ10 HH9 HH4,23
CC10 DD5 HH8,23
HH3 CK10 HQ10,23
CK10 DD3 HJ10,23
SS7 CK10 HH6,23
DD6 HH8 SS9,23
SS9 HJ10 HH4,23
CC8 SS5 DQ10,23
DD8 HJ10 SS5,23
DD6 HK10 SS7,23
DD9 SS5 DD9,23
CC9 CC6 CC8,23
HQ10 DD3 SQ10,23
SS8 HH5 HH10,23
HQ10 CC10 CC3,23
DD8 HH5 HK10,23
CC7 DD6 DD10,23
HH10 CC10 CC3,23
CC3 DK10 HH10,23
CC7 SS6 CJ10,23
HH3 HJ10 CK10,23
CC6 CC7 SK10,23
HH8 DK10 HH5,23
DD5 DD8 CJ10,23
HH9 CC5 DD9,23
CC7 HH6 DJ10,23
HH9 CJ10 CC4,23
HJ10 HH7 HH6,23
SK10 DD9 SS4,23
SQ10 HH6 SS7,23
HH6 SS8 SS9,23
DD3 CK10 DK10,23
HK10 CC9 DD4,23
SS6 DD7 DJ10,23
DD9 CC4 SK10,23
HJ10 CC3 CK10,23
DD7 CC6 SS10,23
SJ10 HH4 CC9,23
DQ10 DD5 SS8,23
DD6 CC7 CJ10,23
SK10 CC3 SJ10,23
DD10 DD10 HH3,23
SQ10 CC4 DD9,23
HH9 HH4 CC10,23
CJ10 CC3 DD10,23
SS7 HH10 SS6,23
CC7 HH6 HK10,23
HH9 CC7 HH7,23
CC5 CC8 HJ10,23
HH10 DD3 DQ10,23
DD3 DK10 CQ10,23
HH3 SK10 HH10,23
DD10 HH4 HH9,23
DD4 HH9 HJ10,23
SS7 DK10 CC6,23
HK10 SS7 DD6,23
DD8 DD6 HH9,23
DD3 CK10 CJ10,23
SS10 HK10 SS3,23
DD8 DD8 CC7,23
CJ10 CC6 CC7,23
CK10 CQ10 HH3,23
HH4 DD9 CQ10,23
CK10 HJ10 SS3,23
HH4 CC9 CQ10,23
HK10 DD7 CC6,23
DD4 HH9 SS10,23
DK10 SS3 HQ10,23
SK10 HH5 DD8,23
SS9 DD8 HH6,23
SS3 CQ10 CC10,23
CC7 HH7 DD9,23
SS10 HH9 SS4,23
CC8 CJ10 HH5,23
HH3 CK10 CJ10,23
CC3 SS10 SK10,23
HK10 HH10 SS3,23
SS6 SK10 HH7,23
SS3 HK10 DD10,23
HH3 HK10 CK10,23
DD8 CC5 DK10,23
CC8 SS6 HH9,23
CC7 CQ10 DD6,23
DD8 DD8 DD7,23
DD7 SS7 HH9,23
DJ10 SS3 DD10,23
SS3 CJ10 SS10,23
DD3 DK10 HH10,23
CQ10 DD10 DD3,23
DQ10 SQ10 HH4,24
SQ10 CC10 CC4,24
HQ10 DD4 SS10,24
DD6 CC8 SJ10,24
DQ10 HH9 DD5,24
HQ10 SS4 HH10,24
HJ10 HH4 DJ10,24
DD10 CK10 HH4,24
DD8 CC6 HK10,24
DD10 DK10 HH4,24
HH10 SS5 DD9,24
CC6 HH9 HH9,24
HH4 SQ10 HQ10,24
SQ10 HH4 HJ10,24
DD6 DD10 HH8,24
DD9 CC5 CQ10,24
SJ10 DD7 SS7,24
CC9 DD10 DD5,24
CC7 DD7 CK10,24
SS5 SJ10 DD9,24
CQ10 HH5 CC9,24
CC8 CK10 SS6,24
DD8 CC8 CC8,24
SS6 CC8 HQ10,24
CQ10 HQ10 SS4,24
SS4 CC10 DQ10,24
SJ10 DD4 SK10,24
SS7 DQ10 SS7,24
DD9 SQ10 HH5,24
SS4 HQ10 HK10,24
DD6 SS10 SS8,24
DD9 SQ10 DD5,24
DD9 CC8 HH7,24
HH4 SK10 DD10,24
HQ10 DJ10 SS4,24
CC10 HH4 HJ10,24
SK10 DD4 SS10,24
SS5 CQ10 SS9,24
CK10 HH4 HK10,24
SS7 CC7 HJ10,24
SJ10 CC4 CK10,24
DD10 CC5 SS9,24
CC9 CK10 HH5,24
SS8 HK10 CC6,24
SK10 HH4 HK10,24
CC7 HH7 DJ10,24
SS7 HH8 HH9,24
CJ10 SJ10 HH4,24
SQ10 CC4 HJ10,24
DK10 DD6 DD8,24
CC4 DQ10 HK10,24
CQ10 DD4 DK10,24
CQ10 DD4 SS10,24
SK10 DD5 DD9,24
SQ10 DD4 SJ10,24
CC8 CQ10 HH6,24
CC10 DJ10 DD4,24
CC6 DD8 HQ10,24
CC5 SS10 HH9,24
SJ10 HH10 SS4,24
DJ10 DD6 HH8,24
DD10 SS5 HH9,24
SJ10 DD4 HQ10,24
DJ10 HK10 DD4,24
SS5 CK10 HH9,24
HQ10 DD5 CC9,24
CJ10 HH7 CC7,24
CC8 HH6 HK10,24
HJ10 HK10 HH4,24
CC6 CC8 HJ10,24
HH6 HH8 DQ10,24
SS5 SK10 HH9,24
DK10 HH4 HQ10,24
SS8 HH8 HH8,24
HH10 SS4 HK10,24
DD4 DQ10 CJ10,24
DD6 DD8 CC10,24
DQ10 HQ10 CC4,24
SS4 CQ10 HK10,24
SS4 HH10 SS10,24
HQ10 HH4 HH10,24
HQ10 HQ10 CC4,24
HH7 CC8 HH9,24
DD10 DD7 HH7,24
DD4 CQ10 CQ10,24
DQ10 DD7 HH7,24
SJ10 SS4 CC10,24
CC4 DJ10 DJ10,24
HH4 DQ10 DJ10,24
DD7 DD7 DK10,24
SS6 CJ10 HH8,24
SS8 SQ10 SS6,24
CC10 HH4 CK10,24
CC4 CQ10 DQ10,24
SS10 SS10 HH4,24
DD9 DD5 HJ10,24
HH4 DK10 HJ10,24
CQ10 SQ10 DD4,24
SJ10 HH4 CQ10,24
HH4 DK10 DQ10,24
DQ10 HH4 DD10,24
CJ10 CJ10 HH4,24
HH9 HH9 CC6,24
CC8 DJ10 CC6,24
CC10 CC7 CC7,24
DD5 DK10 HH9,24
CC10 CC4 SS10,24
DD9 SS7 CC8,24
CQ10 DD4 CJ10,24
DQ10 HJ10 CC4,24
CC10 CC7 DD7,24
DD9 HH9 HH6,24
SJ10 DQ10 CC4,24
CQ10 DD4 SQ10,24
CC5 HQ10 CC9,24
CC10 CC10 CC4,24
DK10 HH7 DD7,24
DD7 CC8 CC9,24
SS4 CJ10 CQ10,24
SS10 DJ10 DD4,24
DJ10 CC5 DD9,24
CC10 SJ10 CC4,24
HH4 SK10 SK10,24
CJ10 HH8 CC6,24
CC8 DD7 DD9,24
HH10 DK10 HH4,24
SS7 SJ10 HH7,24
DK10 HH10 CC4,24
CK10 SS4 HH10,24
CC9 CC8 SS7,24
SS5 DK10 SS9,24
DD5 CC9 SJ10,24
DD8 CC6 DJ10,24
SS7 CC7 SK10,24
CC4 DQ10 SQ10,24
CC4 HQ10 CQ10,24
CC8 DD7 HH9,24
CC10 DD10 SS4,24
CK10 SQ10 HH4,24
SS10 DK10 CC4,24
CC8 HH9 DD7,24
SS9 CC5 CK10,24
HH6 HQ10 HH8,24
CC6 CC9 CC9,24
HJ10 HQ10 HH4,24
CQ10 SS10 SS4,24
DD9 CC5 DK10,24
CC8 HH6 CJ10,24
DD7 DD9 DD8,24
CC5 SK10 CC9,24
SJ10 SS4 HK10,24
DQ10 DD8 HH6,24
SQ10 SQ10 CC4,24
HH7 SS7 SQ10,24
SS4 SS10 DQ10,24
CJ10 SS4 CC10,24
CQ10 CC5 DD9,24
DD4 DK10 HH10,24
HH9 SJ10 CC5,24
HH10 HH9 SS5,24
CJ10 CC8 DD6,24
DJ10 DD7 CC7,24
DD9 HH5 DK10,24
DD6 CC8 HJ10,24
SS8 DQ10 CC6,24
HJ10 CC4 SQ10,24
HH9 SS10 SS5,24
CC8 DD6 HJ10,24
CQ10 DD4 HJ10,24
SQ10 CC9 CC5,24
CK10 SS4 DQ10,24
HH9 CC5 HQ10,24
HH8 SS6 CK10,24
HH9 SS5 HQ10,24
DK10 CC4 HH10,24
DD4 HJ10 DJ10,24
CC4 DD10 CJ10,24
SS6 DD8 CK10,24
CC8 SS10 SS6,24
SS7 CC9 SS8,24
HH4 CJ10 HK10,24
HK10 HH5 CC9,24
HH4 HK10 SJ10,24
CJ10 SS6 SS8,24
HH8 CK10 DD6,24
HJ10 HH4 DJ10,24
SJ10 SK10 SS4,24
CJ10 CK10 DD4,24
CC10 HH4 SJ10,24
CC10 HH4 SK10,24
HH4 CQ10 CC10,24
CQ10 DD4 CK10,24
HH6 SS8 HQ10,24
SS5 SS9 DJ10,24
DD4 SQ10 CK10,24
CC5 DK10 DD9,24
SJ10 CQ10 CC4,24
HH7 SS7 DQ10,24
CC5 HK10 HH9,24
DD7 CC7 CQ10,24
DQ10 HH6 DD8,24
CC5 DQ10 DD9,24
CC10 HH7 CC7,24
SJ10 CQ10 DD4,24
DQ10 CQ10 SS4,24
CC10 CC10 SS4,24
SQ10 SK10 CC4,24
CC7 DD7 SS10,24
SS7 DD8 DD9,24
SS7 HH7 DJ10,24
CK10 SS7 DD7,24
DD9 SS8 HH7,24
CQ10 SJ10 CC4,24
DD4 HH10 HJ10,24
HH4 SJ10 CQ10,24
SJ10 DD9 HH5,24
HH4 DQ10 DJ10,24
CQ10 CC4 CC10,24
SS4 SK10 HQ10,24
DD4 CQ10 HK10,24
HH7 CC7 HQ10,24
CC10 DK10 DD4,24
DD5 HH9 SS10,24
SS4 HK10 DQ10,24
DD7 SS8 SS9,24
CQ10 HH7 HH7,24
DJ10 DD8 SS6,24
HJ10 HH4 HJ10,24
SS6 HH8 HQ10,24
SS4 DK10 SJ10,24
CJ10 CC7 HH7,24
HK10 CC10 DD4,24
HH9 CC5 SS10,24
SS7 HK10 DD7,24
CC7 HK10 CC7,24
DD4 CQ10 CJ10,24
HH10 HH7 DD7,24
SS10 HH8 DD6,24
DD6 SS8 HH10,24
CC8 HJ10 SS6,24
CK10 DD4 HK10,24
CK10 HQ10 DD4,24
CQ10 HH4 CJ10,24
SS9 SK10 SS5,24
HH10 DK10 SS4,24
CK10 HQ10 SS4,24
DQ10 HH4 SJ10,24
DD8 SS9 DD7,24
SK10 HH6 HH8,24
SQ10 CC4 HJ10,24
DK10 HH10 CC4,24
DD4 SS10 HK10,24
CC9 HH5 CQ10,24
DK10 CC4 SQ10,24
CQ10 SS4 CJ10,24
HJ10 HQ10 SS4,24
CQ10 HH5 CC9,24
HH6 DK10 CC8,24
SS10 DD4 HJ10,24
CC4 CC10 CC10,24
SS8 SQ10 HH6,24
SS9 DD5 SJ10,24
SS4 CJ10 SJ10,24
CC8 HH10 DD6,24
DD9 DQ10 HH5,24
SQ10 DQ10 SS4,24
DD9 DD9 SS6,24
CC8 SQ10 HH6,24
DD6 CC10 CC8,24
SJ10 DD4 SK10,24
CQ10 SJ10 SS4,24
CJ10 CC8 CC6,24
CK10 CC7 DD7,24
CC9 HH8 DD7,24
CC4 CC10 HH10,24
CC5 DD9 DJ10,24
CK10 HH4 SJ10,24
CC10 DD9 CC5,24
HH4 DK10 DD10,24
HH6 DK10 HH8,24
CK10 DK10 HH4,24
HK10 DD8 SS6,24
DD6 SJ10 DD8,24
HJ10 CQ10 CC4,24
HH7 SJ10 DD7,24
HJ10 CC9 DD5,24
HH10 CC8 DD6,24
DD5 SQ10 HH9,24
CC8 SS10 HH6,24
HH9 CQ10 HH5,24
DD4 HJ10 DQ10,24
CQ10 CC4 CC10,24
HH10 CC6 DD8,24
CC8 CK10 SS6,24
HQ10 HH8 SS6,24
DQ10 HH4 SQ10,24
SS8 DD10 HH6,24
HJ10 HQ10 HH4,24
HK10 DD9 SS5,24
DD4 SS10 CK10,24
DD5 SJ10 HH9,24
HH7 SS7 CQ10,24
DD10 CC9 SS5,24
SK10 HH6 HH8,24
HJ10 DQ10 HH4,24
HH7 CC7 DD10,24
HQ10 HJ10 HH4,24
SS5 DJ10 SS9,24
DD8 HH6 CK10,24
CQ10 HQ10 HH4,24
HQ10 CC7 CC7,24
CC7 SS9 HH8,24
HH7 DQ10 SS7,24
CC7 DD7 HJ10,24
HH9 DD5 SS10,24
SQ10 SS7 HH7,24
DD6 CC8 CQ10,24
CC5 CC9 DJ10,24
SS6 HQ10 CC8,24
HQ10 CC6 SS8,24
HK10 SS9 SS5,24
DJ10 DD9 HH5,24
CQ10 DD5 CC9,24
DD7 HH7 DD10,24
HH9 SS7 HH8,24
SS4 DK10 SJ10,24
HH4 SQ10 SQ10,24
DD10 DD6 HH8,24
SJ10 SS8 DD6,24
SS6 HH8 HH10,24
DD10 HH7 CC7,24
DD8 HH9 SS7,24
CC8 CJ10 CC6,24
DK10 CC6 SS8,24
DD10 HH4 DD10,24
SJ10 CC4 DQ10,24
SS8 DD6 SQ10,24
CK10 SS4 CC10,24
SS4 CC10 HJ10,24
CC4 DQ10 CC10,24
HH4 DD10 DQ10,24
SS9 DD5 CC10,24
SJ10 HH4 SQ10,24
HK10 CC4 SK10,24
CC4 CQ10 SK10,24
HH6 CJ10 CC8,24
CC6 HH8 CQ10,24
DD7 DD8 SS9,24
SS9 SK10 DD5,24
SS5 SS9 SQ10,24
DD7 SS10 DD7,24
SS4 SK10 SJ10,24
DD6 CC8 HJ10,24
CQ10 DD7 DD7,24
HH7 DD7 SJ10,24
SJ10 HH10 SS4,24
CC10 SS4 HJ10,24
CC8 SQ10 SS6,24
SS4 CJ10 CK10,24
SS6 HH9 DD9,24
SS8 CJ10 CC6,24
CC4 DJ10 DQ10,24
SJ10 SS8 DD6,24
HH9 DD9 CC6,24
